Year,Month,Day,Longitude,Latitude,ProfileNumber,Dataset,DO_mean(umol/kg),DO_min(umol/kg),DO_max(umol/kg),Depth_min(m),Depth_max(m)
2014.0,1.0,16.0,159.561,34.211,68109.0,WOD_PFL,153.46996227900186,33.14099884033203,215.90469360351562,6.522902965545654,1974.288330078125
2014.0,1.0,16.0,159.561,34.211,145260.0,argo,153.46996227900186,33.14099884033203,215.90469360351562,6.369999885559082,1997.81005859375
2014.0,1.0,17.0,140.458,34.268,144636.0,argo,112.26743262608846,46.47999954223633,217.18890380859375,6.440000057220459,1998.4100341796875
2014.0,1.0,17.0,155.268,36.154,69189.0,WOD_PFL,98.36749474898629,31.702800750732422,221.51840209960938,6.333199977874756,1973.40478515625
2014.0,1.0,17.0,155.268,36.154,141756.0,argo,98.36749474898629,31.702800750732422,221.51840209960938,6.269999980926514,1997.3399658203125
2014.0,1.0,17.0,158.3,34.898,144333.0,argo,137.03057537078857,33.84469985961914,217.7928924560547,6.360000133514404,1998.06005859375
2014.0,1.0,18.0,141.217,32.123,114996.0,argo,129.46349073711195,40.5,189.88900756835938,3.9000000953674316,1950.0
2014.0,1.0,18.0,141.704,28.062,113312.0,argo,135.30755645088527,34.27299880981445,192.6820068359375,4.5,1996.0
2014.0,1.0,18.0,147.649,35.724,70869.0,WOD_PFL,108.552703444163,38.37189865112305,234.80799865722656,6.184535026550293,1970.755126953125
2014.0,1.0,18.0,147.649,35.724,144944.0,argo,108.05752611560982,38.37189865112305,234.80799865722656,6.380000114440918,1994.8299560546875
2014.0,1.0,18.0,149.617,35.394,70449.0,WOD_PFL,126.5124506632487,38.170501708984375,237.07460021972656,6.006024360656738,1973.90966796875
2014.0,1.0,18.0,149.617,35.394,145586.0,argo,126.5124506632487,38.170501708984375,237.07460021972656,6.150000095367432,1997.9300537109375
2014.0,1.0,19.0,144.085,34.54,71769.0,WOD_PFL,142.03537003890327,43.42173767089844,227.61228942871094,6.175241947174072,1947.9622802734375
2014.0,1.0,19.0,144.085,34.54,143155.0,argo,123.17319617524815,33.17890167236328,204.9344024658203,6.28000020980835,1971.3599853515625
2014.0,1.0,19.0,144.291,39.15,142877.0,argo,116.17869657736559,25.319700241088867,244.95460510253906,5.489999771118164,1997.47998046875
2014.0,1.0,19.0,147.363,37.64,71709.0,WOD_PFL,105.45125754979941,31.32469940185547,261.7934875488281,5.955207824707031,1973.3121337890625
2014.0,1.0,19.0,147.363,37.64,142020.0,argo,105.45125754979941,31.32469940185547,261.7934875488281,5.880000114440918,1997.5
2014.0,1.0,19.0,155.187,36.112,71889.0,WOD_PFL,123.93098632076331,30.882699966430664,219.55360412597656,4.268495082855225,1927.0426025390625
2014.0,1.0,19.0,155.187,36.112,102776.0,argo,123.93090385303162,30.882999420166016,219.5540008544922,4.300000190734863,1950.300048828125
2014.0,1.0,19.0,163.438,37.393,71289.0,WOD_PFL,185.28813343048097,31.631000518798828,236.12100219726562,6.997507572174072,988.9517211914062
2014.0,1.0,19.0,163.438,37.393,144040.0,argo,166.82342081069947,28.275678634643555,212.4102020263672,7.099999904632568,998.7999877929688
2014.0,1.0,20.0,141.394,32.423,114997.0,argo,132.39573938120967,39.4739990234375,192.56700134277344,4.199999809265137,1999.699951171875
2014.0,1.0,20.0,141.691,28.055,113313.0,argo,136.0565211420474,34.72800064086914,193.83599853515625,4.199999809265137,1998.0
2014.0,1.0,20.0,157.071,37.212,113918.0,argo,140.45772996985394,33.8489990234375,198.19000244140625,4.800000190734863,2000.5
2014.0,1.0,20.0,157.644,38.749,72549.0,WOD_PFL,106.30713183637978,27.436899185180664,215.86900329589844,4.64461612701416,1948.9107666015625
2014.0,1.0,20.0,157.644,38.749,143453.0,argo,106.30713183637978,27.436899185180664,215.86900329589844,4.610000133514404,1972.9300537109375
2014.0,1.0,21.0,148.583,31.457,141472.0,argo,119.91178047657013,29.27549934387207,207.3583984375,4.420000076293945,1997.5799560546875
2014.0,1.0,21.0,155.545,32.628,112751.0,argo,170.4224000629626,45.005001068115234,205.0760040283203,4.5,999.7999877929688
2014.0,1.0,21.0,159.692,34.21,72969.0,WOD_PFL,153.17314281463624,32.897499084472656,216.2218017578125,6.135705947875977,1974.1217041015625
2014.0,1.0,21.0,159.692,34.21,145261.0,argo,153.17314281463624,32.897499084472656,216.2218017578125,6.25,1997.9100341796875
2014.0,1.0,22.0,141.387,34.746,74349.0,WOD_PFL,149.57808310190836,47.67340087890625,211.97059631347656,6.631806373596191,1974.3746337890625
2014.0,1.0,22.0,141.387,34.746,144637.0,argo,149.57808310190836,47.67340087890625,211.97059631347656,6.639999866485596,1998.1500244140625
2014.0,1.0,22.0,141.453,32.738,114998.0,argo,134.1723048997962,41.612998962402344,190.91000366210938,4.0,2000.300048828125
2014.0,1.0,22.0,141.671,28.005,113314.0,argo,137.78439525135775,34.779998779296875,193.63400268554688,4.199999809265137,1950.5999755859375
2014.0,1.0,22.0,155.143,36.342,74889.0,WOD_PFL,101.70744209106152,31.37529945373535,221.65660095214844,5.995598793029785,1974.2767333984375
2014.0,1.0,22.0,155.143,36.342,141757.0,argo,101.70744209106152,31.37529945373535,221.65660095214844,6.119999885559082,1998.449951171875
2014.0,1.0,22.0,158.325,35.162,74409.0,WOD_PFL,134.32079318391175,33.359100341796875,223.714599609375,6.36353063583374,1924.1627197265625
2014.0,1.0,22.0,158.325,35.162,144334.0,argo,134.32079318391175,33.359100341796875,223.714599609375,6.440000057220459,1947.239990234375
2014.0,1.0,23.0,147.277,35.467,75849.0,WOD_PFL,113.86256593068441,38.394100189208984,235.0478057861328,6.0357666015625,1973.6217041015625
2014.0,1.0,23.0,147.277,35.467,144945.0,argo,113.86256593068441,38.394100189208984,235.0478057861328,6.420000076293945,1997.8900146484375
2014.0,1.0,23.0,149.676,36.314,75489.0,WOD_PFL,116.95176515579223,37.09629821777344,252.143798828125,5.985687255859375,1973.081787109375
2014.0,1.0,23.0,149.676,36.314,145587.0,argo,116.95176515579223,37.09629821777344,252.143798828125,6.119999885559082,1997.239990234375
2014.0,1.0,24.0,141.433,33.013,114999.0,argo,130.04735568502676,38.81800079345703,191.27699279785156,4.400000095367432,1997.0
2014.0,1.0,24.0,144.044,39.017,142878.0,argo,122.38924223643083,26.038999557495117,251.42599487304688,5.179999828338623,1997.449951171875
2014.0,1.0,24.0,144.123,34.342,77049.0,WOD_PFL,141.63435865024437,43.33257293701172,230.32098388671875,5.0634026527404785,1949.294189453125
2014.0,1.0,24.0,144.123,34.342,143156.0,argo,122.6224518922659,33.08440017700195,207.4644012451172,5.150000095367432,1997.93994140625
2014.0,1.0,24.0,146.674,39.039,115377.0,argo,108.26324396548064,28.20599937438965,272.7080078125,4.599999904632568,2000.4000244140625
2014.0,1.0,24.0,147.043,37.526,77169.0,WOD_PFL,99.56568060980902,32.372398376464844,216.1667938232422,5.726986885070801,1974.050048828125
2014.0,1.0,24.0,147.043,37.526,142021.0,argo,99.56568060980902,32.372398376464844,216.1667938232422,5.630000114440918,1998.2099609375
2014.0,1.0,24.0,163.141,37.607,76869.0,WOD_PFL,191.08965047200522,32.50400161743164,238.96800231933594,7.444004535675049,989.3773193359375
2014.0,1.0,24.0,163.141,37.607,144041.0,argo,172.0451261838277,29.066078186035156,214.97613525390625,7.400000095367432,999.0999755859375
2014.0,1.0,25.0,141.835,33.876,103033.0,argo,145.85427157084146,35.07699966430664,204.22999572753906,4.699999809265137,1949.800048828125
2014.0,1.0,25.0,158.415,38.618,78189.0,WOD_PFL,106.52108349249913,28.74570083618164,222.86839294433594,6.480676174163818,1972.8443603515625
2014.0,1.0,25.0,158.415,38.618,143454.0,argo,106.52108349249913,28.74570083618164,222.86839294433594,6.710000038146973,1997.5
2014.0,1.0,25.0,159.66,34.119,78429.0,WOD_PFL,155.0173135965812,34.71760177612305,214.51600646972656,6.314462184906006,1924.7886962890625
2014.0,1.0,25.0,159.66,34.119,145262.0,argo,155.0173135965812,34.71760177612305,214.51600646972656,6.480000019073486,1947.7900390625
2014.0,1.0,26.0,141.301,33.278,115000.0,argo,127.85598273026316,39.01900100708008,190.92999267578125,4.599999904632568,1950.0999755859375
2014.0,1.0,26.0,141.895,35.318,79689.0,WOD_PFL,150.33819700876873,45.7765998840332,214.04510498046875,6.552060604095459,1973.51953125
2014.0,1.0,26.0,141.895,35.318,144638.0,argo,150.33819700876873,45.7765998840332,214.04510498046875,6.579999923706055,1997.4000244140625
2014.0,1.0,26.0,142.199,36.872,112996.0,argo,125.47683465377145,29.054000854492188,238.23399353027344,4.400000095367432,1996.0
2014.0,1.0,26.0,148.24,31.475,141473.0,argo,120.73703526533566,25.627399444580078,208.36720275878906,6.739999771118164,1997.25
2014.0,1.0,26.0,158.452,35.287,79929.0,WOD_PFL,128.69298629760743,33.33689880371094,229.54010009765625,6.214552879333496,1973.5740966796875
2014.0,1.0,26.0,158.452,35.287,144335.0,argo,128.69298629760743,33.33689880371094,229.54010009765625,6.25,1997.4599609375
2014.0,1.0,27.0,149.78,36.836,81249.0,WOD_PFL,115.43465885194409,36.97990036010742,234.94090270996094,5.707485198974609,1923.6346435546875
2014.0,1.0,27.0,149.78,36.836,145588.0,argo,115.43465885194409,36.97990036010742,234.94090270996094,6.050000190734863,1947.260009765625
2014.0,1.0,27.0,155.023,36.627,81189.0,WOD_PFL,102.55952387589674,31.451799392700195,222.47500610351562,4.228596210479736,1973.548583984375
2014.0,1.0,27.0,155.023,36.627,141758.0,argo,102.66951191482913,31.451799392700195,222.47500610351562,4.300000190734863,1997.719970703125
2014.0,1.0,28.0,141.216,33.541,115001.0,argo,127.7874515035878,40.52899932861328,193.8699951171875,4.699999809265137,1996.0999755859375
2014.0,1.0,28.0,146.634,34.766,144946.0,argo,137.48089179992675,39.10219955444336,212.10330200195312,6.579999923706055,1998.2900390625
2014.0,1.0,29.0,143.779,38.953,142879.0,argo,124.07025707685031,25.242300033569336,239.50790405273438,6.659999847412109,1995.4200439453125
2014.0,1.0,29.0,144.016,34.224,84309.0,WOD_PFL,145.4338621609453,43.666683197021484,231.45266723632812,5.9569902420043945,1949.303955078125
2014.0,1.0,29.0,144.016,34.224,143157.0,argo,126.24824997094962,33.38869857788086,208.7028045654297,5.980000019073486,1997.3199462890625
2014.0,1.0,29.0,146.532,37.519,84249.0,WOD_PFL,101.12617374160915,31.823299407958984,225.8083953857422,4.287814140319824,1923.4884033203125
2014.0,1.0,29.0,146.532,37.519,142022.0,argo,101.12617374160915,31.823299407958984,225.8083953857422,4.519999980926514,1947.1300048828125
2014.0,1.0,29.0,154.963,36.657,84609.0,WOD_PFL,125.12080902431322,31.374900817871094,220.6291961669922,4.963119029998779,1971.596435546875
2014.0,1.0,29.0,154.963,36.657,102777.0,argo,125.12081736689028,31.375,220.62899780273438,5.0,1995.699951171875
2014.0,1.0,29.0,162.811,37.747,84489.0,WOD_PFL,194.4725659688314,32.31800079345703,244.58399963378906,7.652337551116943,988.5845947265625
2014.0,1.0,29.0,162.811,37.747,144042.0,argo,175.09337749481202,28.897186279296875,220.0537567138672,7.599999904632568,998.2999877929688
2014.0,1.0,30.0,141.142,33.888,115002.0,argo,130.6096931256746,40.07400131225586,201.48399353027344,4.599999904632568,1949.699951171875
2014.0,1.0,30.0,156.993,37.734,113919.0,argo,141.71819106392238,33.301998138427734,199.2729949951172,4.599999904632568,2003.0
2014.0,1.0,30.0,159.105,38.341,85869.0,WOD_PFL,105.43883307163532,27.83300018310547,229.32620239257812,6.45106315612793,1973.3062744140625
2014.0,1.0,30.0,159.105,38.341,143455.0,argo,105.43883307163532,27.83300018310547,229.32620239257812,6.650000095367432,1997.8900146484375
2014.0,1.0,30.0,159.704,34.173,85569.0,WOD_PFL,153.2473000208537,32.79240036010742,215.82200622558594,6.19529390335083,1973.458740234375
2014.0,1.0,30.0,159.704,34.173,145263.0,argo,153.2473000208537,32.79240036010742,215.82200622558594,6.25,1997.1700439453125
2014.0,1.0,31.0,142.659,35.978,86523.0,WOD_PFL,144.51900618871053,40.59230041503906,215.8177032470703,6.035497665405273,1972.9139404296875
2014.0,1.0,31.0,142.659,35.978,144639.0,argo,144.51900618871053,40.59230041503906,215.8177032470703,6.099999904632568,1996.93994140625
2014.0,1.0,31.0,147.885,31.516,141474.0,argo,118.41453590759865,25.858800888061523,210.37420654296875,6.159999847412109,1997.050048828125
2014.0,1.0,31.0,154.353,32.267,112752.0,argo,173.41934714066355,47.737998962402344,205.71800231933594,4.300000190734863,1000.2999877929688
2014.0,1.0,31.0,158.647,35.348,86813.0,WOD_PFL,132.38710899353026,32.74290084838867,223.61959838867188,5.906775951385498,1973.5240478515625
2014.0,1.0,31.0,158.647,35.348,144336.0,argo,132.38710899353026,32.74290084838867,223.61959838867188,5.980000019073486,1997.4599609375
2014.0,2.0,1.0,141.051,34.224,115003.0,argo,134.99910397736923,45.13399887084961,198.78700256347656,4.800000190734863,2000.5
2014.0,2.0,1.0,146.336,34.224,88892.0,WOD_PFL,151.49061199824015,40.24340057373047,217.40379333496094,6.473255634307861,1974.0994873046875
2014.0,2.0,1.0,146.336,34.224,144947.0,argo,151.49061199824015,40.24340057373047,217.40379333496094,6.739999771118164,1998.0400390625
2014.0,2.0,1.0,149.893,36.931,88321.0,WOD_PFL,112.28307762145997,36.824798583984375,233.07020568847656,6.183877468109131,1972.66943359375
2014.0,2.0,1.0,149.893,36.931,145589.0,argo,112.28307762145997,36.824798583984375,233.07020568847656,6.489999771118164,1997.0999755859375
2014.0,2.0,1.0,154.924,36.926,89228.0,WOD_PFL,102.726423061811,31.552099227905273,219.97509765625,4.963000297546387,1974.2535400390625
2014.0,2.0,1.0,154.924,36.926,141759.0,argo,102.726423061811,31.552099227905273,219.97509765625,4.889999866485596,1998.3399658203125
2014.0,2.0,3.0,140.965,34.453,115004.0,argo,124.87656134889836,42.499000549316406,195.1179962158203,4.5,1949.800048828125
2014.0,2.0,3.0,143.732,38.892,142880.0,argo,120.36534010446988,23.94300079345703,242.0915069580078,6.559999942779541,1997.27001953125
2014.0,2.0,3.0,143.894,34.195,91997.0,WOD_PFL,143.79339118625808,43.78654861450195,235.17539978027344,5.152820110321045,1949.8697509765625
2014.0,2.0,3.0,143.894,34.195,143158.0,argo,124.66871797121487,33.49440002441406,212.53399658203125,4.929999828338623,1997.739990234375
2014.0,2.0,3.0,146.307,37.477,91942.0,WOD_PFL,96.00306528348189,28.50320053100586,241.96420288085938,6.818798542022705,1973.9307861328125
2014.0,2.0,3.0,146.307,37.477,142023.0,argo,96.00306528348189,28.50320053100586,241.96420288085938,6.679999828338623,1998.030029296875
2014.0,2.0,3.0,147.093,38.799,92162.0,WOD_PFL,117.20028809257175,29.194499969482422,266.518798828125,4.1682305335998535,1973.972412109375
2014.0,2.0,3.0,147.093,38.799,115378.0,argo,117.20030439625616,29.194000244140625,266.5190124511719,4.199999809265137,1998.5
2014.0,2.0,3.0,159.818,34.133,92492.0,WOD_PFL,152.9024444580078,34.27149963378906,218.1595001220703,6.383951663970947,1974.0458984375
2014.0,2.0,3.0,159.818,34.133,145264.0,argo,152.9024444580078,34.27149963378906,218.1595001220703,6.329999923706055,1997.6500244140625
2014.0,2.0,4.0,141.726,34.839,103034.0,argo,145.1286173944888,36.64899826049805,206.50900268554688,4.5,2000.0
2014.0,2.0,4.0,143.703,36.245,93717.0,WOD_PFL,151.40438550313314,37.599700927734375,215.2373046875,6.452265739440918,1973.5167236328125
2014.0,2.0,4.0,143.703,36.245,144640.0,argo,151.40438550313314,37.599700927734375,215.2373046875,6.440000057220459,1997.52001953125
2014.0,2.0,4.0,158.664,35.441,93665.0,WOD_PFL,128.8547511100769,35.272499084472656,229.9929962158203,6.561917304992676,1973.8424072265625
2014.0,2.0,4.0,158.664,35.441,144337.0,argo,128.8547511100769,35.272499084472656,229.9929962158203,6.550000190734863,1997.7099609375
2014.0,2.0,4.0,159.588,38.165,93405.0,WOD_PFL,104.7294667068037,28.391799926757812,232.30560302734375,4.198243141174316,1924.06591796875
2014.0,2.0,4.0,159.588,38.165,143456.0,argo,104.7294667068037,28.391799926757812,232.30560302734375,4.090000152587891,1947.489990234375
2014.0,2.0,5.0,140.867,34.626,115005.0,argo,124.85297443555748,44.8390007019043,205.83200073242188,4.599999904632568,1993.699951171875
2014.0,2.0,5.0,143.779,36.608,112997.0,argo,136.06258730302778,31.315000534057617,202.86500549316406,10.199999809265137,1998.699951171875
2014.0,2.0,5.0,147.662,31.451,141475.0,argo,119.49202060238751,25.370899200439453,207.84129333496094,5.860000133514404,1972.7099609375
2014.0,2.0,5.0,150.054,36.92,95217.0,WOD_PFL,115.3588454246521,37.154998779296875,236.45880126953125,6.183884143829346,1973.595703125
2014.0,2.0,5.0,150.054,36.92,145590.0,argo,115.3588454246521,37.154998779296875,236.45880126953125,6.369999885559082,1997.9200439453125
2014.0,2.0,6.0,146.301,33.738,95625.0,WOD_PFL,156.26046147066003,42.38639831542969,217.63270568847656,5.798381328582764,1924.56591796875
2014.0,2.0,6.0,146.301,33.738,144948.0,argo,156.26046147066003,42.38639831542969,217.63270568847656,6.090000152587891,1947.6300048828125
2014.0,2.0,6.0,154.745,37.226,96828.0,WOD_PFL,102.19005883657016,32.0281982421875,221.65130615234375,5.161380290985107,1973.8077392578125
2014.0,2.0,6.0,154.745,37.226,141760.0,argo,102.19005883657016,32.0281982421875,221.65130615234375,5.050000190734863,1997.9000244140625
2014.0,2.0,7.0,140.743,34.73,115006.0,argo,113.09947321707742,43.172000885009766,202.61900329589844,4.599999904632568,1949.5999755859375
2014.0,2.0,8.0,143.296,38.74,142881.0,argo,126.05354585509369,26.68429946899414,252.65109252929688,5.039999961853027,1971.52001953125
2014.0,2.0,8.0,143.973,34.21,99783.0,WOD_PFL,142.47132562093688,43.39956283569336,233.5578155517578,6.701611042022705,1949.68017578125
2014.0,2.0,8.0,143.973,34.21,143159.0,argo,122.79737150035619,33.109901428222656,211.3437957763672,6.340000152587891,1997.4100341796875
2014.0,2.0,8.0,146.135,37.407,99742.0,WOD_PFL,96.57519352436066,31.44569969177246,233.68260192871094,5.736972808837891,1972.7335205078125
2014.0,2.0,8.0,146.135,37.407,142024.0,argo,96.57519352436066,31.44569969177246,233.68260192871094,5.550000190734863,1996.760009765625
2014.0,2.0,8.0,148.4308,35.5347,120804.0,WOD_CTD,88.57067774040057,40.099998474121094,263.0,1.0,2036.0
2014.0,2.0,8.0,154.477,37.289,99988.0,WOD_PFL,124.3116883395011,31.260499954223633,224.81219482421875,4.069538116455078,1926.7435302734375
2014.0,2.0,8.0,154.477,37.289,102778.0,argo,124.31170125593219,31.260000228881836,224.81199645996094,4.099999904632568,1950.199951171875
2014.0,2.0,8.0,159.859,34.083,99537.0,WOD_PFL,154.5229381243388,33.32820129394531,218.73570251464844,5.917349338531494,1971.6546630859375
2014.0,2.0,8.0,159.859,34.083,145265.0,argo,154.5229381243388,33.32820129394531,218.73570251464844,5.829999923706055,1995.1800537109375
2014.0,2.0,9.0,140.636,34.756,115007.0,argo,114.77873419027412,44.06800079345703,189.84300231933594,4.400000095367432,1900.4000244140625
2014.0,2.0,9.0,144.282,36.253,100592.0,WOD_PFL,153.49921684265138,41.492000579833984,216.5625,6.958508014678955,1973.849853515625
2014.0,2.0,9.0,144.282,36.253,144641.0,argo,153.49921684265138,41.492000579833984,216.5625,6.840000152587891,1997.75
2014.0,2.0,9.0,157.35,37.502,113920.0,argo,148.0631042148756,32.95899963378906,203.77699279785156,4.400000095367432,1998.9000244140625
2014.0,2.0,9.0,158.754,35.401,100709.0,WOD_PFL,128.946724096934,33.25130081176758,226.29730224609375,6.403106212615967,1973.298583984375
2014.0,2.0,9.0,158.754,35.401,144338.0,argo,128.946724096934,33.25130081176758,226.29730224609375,6.46999979019165,1997.22998046875
2014.0,2.0,9.0,159.849,38.322,100943.0,WOD_PFL,105.0099909213873,28.30299949645996,229.71380615234375,6.53046989440918,1974.53857421875
2014.0,2.0,9.0,159.849,38.322,143457.0,argo,105.0099909213873,28.30299949645996,229.71380615234375,6.519999980926514,1998.9300537109375
2014.0,2.0,9.0,162.167,37.632,100314.0,WOD_PFL,189.8794180870056,29.79800033569336,248.5919952392578,7.523388862609863,989.4541625976562
2014.0,2.0,9.0,162.167,37.632,144044.0,argo,170.9631623586019,26.616989135742188,223.65322875976562,7.400000095367432,999.0999755859375
2014.0,2.0,10.0,146.216,33.408,101681.0,WOD_PFL,156.17971700032552,40.47949981689453,217.75070190429688,5.848187446594238,1973.0760498046875
2014.0,2.0,10.0,146.216,33.408,144949.0,argo,156.17971700032552,40.47949981689453,217.75070190429688,6.090000152587891,1996.8399658203125
2014.0,2.0,10.0,147.496,31.405,141476.0,argo,118.39041005648099,26.111099243164062,207.72669982910156,6.769999980926514,1998.2099609375
2014.0,2.0,10.0,150.246,36.923,101411.0,WOD_PFL,117.48465865453085,37.031898498535156,242.32200622558594,6.064772129058838,1972.6708984375
2014.0,2.0,10.0,150.246,36.923,145591.0,argo,117.48465865453085,37.031898498535156,242.32200622558594,6.25,1996.97998046875
2014.0,2.0,10.0,154.14,32.767,112753.0,argo,175.25062163503546,44.2400016784668,207.7310028076172,4.699999809265137,1000.5999755859375
2014.0,2.0,11.0,140.495,34.741,115008.0,argo,111.84236486683722,44.13999938964844,207.27200317382812,4.099999904632568,1996.0999755859375
2014.0,2.0,11.0,154.643,37.485,102908.0,WOD_PFL,107.05454907050499,31.981300354003906,225.79710388183594,6.431707382202148,1973.673828125
2014.0,2.0,11.0,154.643,37.485,141761.0,argo,107.05454907050499,31.981300354003906,225.79710388183594,6.409999847412109,1997.8900146484375
2014.0,2.0,11.0,164.9789,37.0044,120835.0,WOD_CTD,107.77760304636477,32.099998474121094,251.5,1.0,2036.0
2014.0,2.0,11.0,164.9789,37.0044,685953.0,WOD_OSD,165.62869660750678,31.34000015258789,249.83999633789062,0.0,2007.0
2014.0,2.0,11.0,164.98,37.004,53849.0,GLODAPv2,156.408,31.3,249.8,0.0,2007.0
2014.0,2.0,11.0,164.9814,33.9994,120866.0,WOD_CTD,106.62604216070021,32.29999923706055,239.1999969482422,1.0,2039.0
2014.0,2.0,11.0,164.9897,35.0289,685991.0,WOD_OSD,153.26378507871885,34.4900016784668,234.10000610351562,0.0,5914.0
2014.0,2.0,11.0,164.99,35.029,53850.0,GLODAPv2,152.875,34.5,234.1,0.0,5914.0
2014.0,2.0,11.0,165.0061,36.0003,120844.0,WOD_CTD,96.82044114879534,36.099998474121094,245.6999969482422,1.0,2040.0
2014.0,2.0,12.0,159.851,33.881,104184.0,WOD_PFL,152.99351698557535,33.55339813232422,222.71270751953125,6.35430383682251,1974.383544921875
2014.0,2.0,12.0,159.851,33.881,145266.0,argo,152.99351698557535,33.55339813232422,222.71270751953125,6.269999980926514,1997.9200439453125
2014.0,2.0,12.0,164.97,32.989,53861.0,GLODAPv2,151.024,33.3,242.2,0.0,1997.0
2014.0,2.0,12.0,164.97,32.9894,120870.0,WOD_CTD,103.50643417268465,32.400001525878906,244.8000030517578,1.0,2036.0
2014.0,2.0,12.0,164.97,32.9894,685994.0,WOD_OSD,159.69260837720788,33.2599983215332,242.25,0.0,1997.0
2014.0,2.0,13.0,140.359,34.715,115009.0,argo,110.65311282614003,44.56700134277344,194.8979949951172,4.300000190734863,1997.9000244140625
2014.0,2.0,13.0,143.082,38.952,142882.0,argo,139.19180385957515,26.695199966430664,257.55938720703125,6.53000020980835,1722.969970703125
2014.0,2.0,13.0,144.297,34.197,104824.0,WOD_PFL,152.22204900670934,43.702056884765625,236.0500946044922,5.798153877258301,1507.6385498046875
2014.0,2.0,13.0,144.297,34.197,143160.0,argo,132.33415521320543,33.403099060058594,213.3332061767578,5.769999980926514,1549.2099609375
2014.0,2.0,13.0,144.84,36.278,105266.0,WOD_PFL,151.79624478022257,41.82419967651367,215.0041961669922,6.45224666595459,1974.002685546875
2014.0,2.0,13.0,144.84,36.278,144642.0,argo,151.79624478022257,41.82419967651367,215.0041961669922,6.599999904632568,1998.1800537109375
2014.0,2.0,13.0,146.004,37.33,104952.0,WOD_PFL,95.99883820460393,26.79990005493164,234.29559326171875,5.37969446182251,1973.386474609375
2014.0,2.0,13.0,146.004,37.33,142025.0,argo,95.99883820460393,26.79990005493164,234.29559326171875,5.559999942779541,1997.780029296875
2014.0,2.0,13.0,147.554,38.748,105016.0,WOD_PFL,133.97122991810673,29.044099807739258,258.6388854980469,4.465978622436523,1972.5067138671875
2014.0,2.0,13.0,147.554,38.748,115379.0,argo,133.97120892068614,29.04400062561035,258.6390075683594,4.5,1997.0
2014.0,2.0,14.0,143.12,36.025,103035.0,argo,143.8473649729853,40.000999450683594,204.34800720214844,3.5999999046325684,1996.800048828125
2014.0,2.0,14.0,143.12,36.025,106088.0,WOD_PFL,143.84738500843878,40.00130081176758,204.34829711914062,3.5736565589904785,1972.7879638671875
2014.0,2.0,14.0,150.548,36.729,106144.0,WOD_PFL,121.75511182149252,37.17660140991211,243.05999755859375,6.1641364097595215,1973.0784912109375
2014.0,2.0,14.0,150.548,36.729,145592.0,argo,121.75511182149252,37.17660140991211,243.05999755859375,6.619999885559082,1997.6300048828125
2014.0,2.0,14.0,158.724,35.459,105451.0,WOD_PFL,124.02897844314575,34.18550109863281,229.0045928955078,5.668467998504639,1972.2659912109375
2014.0,2.0,14.0,158.724,35.459,144339.0,argo,124.02897844314575,34.18550109863281,229.0045928955078,5.820000171661377,1996.280029296875
2014.0,2.0,14.0,159.798,38.704,106004.0,WOD_PFL,108.42654067736406,27.404199600219727,242.2509002685547,5.934791564941406,1973.3402099609375
2014.0,2.0,14.0,159.798,38.704,143458.0,argo,108.42654067736406,27.404199600219727,242.2509002685547,6.090000152587891,1997.949951171875
2014.0,2.0,14.0,161.825,37.427,105631.0,WOD_PFL,191.79993397394816,30.29199981689453,254.21499633789062,7.7220330238342285,989.17578125
2014.0,2.0,14.0,161.825,37.427,144045.0,argo,172.69473028182983,27.063772201538086,228.7203826904297,7.800000190734863,999.0
2014.0,2.0,15.0,140.189,34.673,115010.0,argo,109.61098267928413,44.1879997253418,200.11000061035156,4.5,1998.0999755859375
2014.0,2.0,15.0,145.311,36.265,112998.0,argo,141.94568713644276,29.729000091552734,200.87899780273438,4.0,1998.199951171875
2014.0,2.0,15.0,145.985,33.251,106423.0,WOD_PFL,158.51675802866617,39.087501525878906,218.97500610351562,6.304999351501465,1973.908935546875
2014.0,2.0,15.0,145.985,33.251,144950.0,argo,158.51675802866617,39.087501525878906,218.97500610351562,6.550000190734863,1997.6600341796875
2014.0,2.0,15.0,147.308,31.388,141477.0,argo,123.2817615545713,25.83880043029785,211.8730010986328,6.699999809265137,1997.739990234375
2014.0,2.0,16.0,154.724,37.782,107718.0,WOD_PFL,108.16802379589726,31.891399383544922,222.47360229492188,6.471236228942871,1948.3616943359375
2014.0,2.0,16.0,154.724,37.782,141762.0,argo,108.16802379589726,31.891399383544922,222.47360229492188,6.210000038146973,1971.9599609375
2014.0,2.0,17.0,140.058,34.598,115011.0,argo,110.42672168897546,44.10300064086914,198.5970001220703,4.599999904632568,1999.9000244140625
2014.0,2.0,17.0,159.739,33.571,108357.0,WOD_PFL,156.67087748845418,34.250099182128906,221.46629333496094,6.83104944229126,1972.8128662109375
2014.0,2.0,17.0,159.739,33.571,145267.0,argo,156.67087748845418,34.250099182128906,221.46629333496094,6.670000076293945,1996.18994140625
2014.0,2.0,18.0,143.263,38.826,142883.0,argo,132.15683062259967,29.839099884033203,254.66909790039062,6.630000114440918,1997.27001953125
2014.0,2.0,18.0,144.697,34.348,109117.0,WOD_PFL,145.51931821666477,42.53434371948242,235.35325622558594,6.502969741821289,1949.9324951171875
2014.0,2.0,18.0,144.697,34.348,143161.0,argo,126.34856867790222,32.38800048828125,212.3784942626953,6.449999809265137,1998.02001953125
